formula,Tc,composition,category,is_superconductor,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,formula_original,requires_high_pressure,has_cuprate_elements,cu_o_ratio,has_iron_pnictide,has_mgb2_elements,hydrogen_fraction,transition_metal_count
BaBi(8/25)OSb(42/25)Ti2,3.4,Ba1 Ti2 Bi0.32 Sb1.68 O1,Bismuthates,1,5.0,0.4979067293290091,0.40896427056602697,0.36056121776387373,0.34647011833859304,0.33880594130686437,8.0,83.0,75.0,36.70666666666667,19.373333333333335,22.0,9.0,87.0,78.0,58.72,27.05333333333333,43.0,15.9994,208.9804,192.981,86.748488,49.504021333333334,47.867,54.8,1941.0,1886.2,1104.8930666666668,557.4046222222222,1941.0,2.0,16.0,14.0,9.333333333333334,5.999999999999999,4.0,2.0,6.0,4.0,4.386666666666667,1.0533333333333335,4.0,66.0,215.0,149.0,146.98,31.462133333333338,160.0,0.89,3.44,2.55,1.9167333333333332,0.5933999999999999,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.6666666666666667,1.6666666666666667,0.0,0.0,10.0,10.0,4.0,4.0,2.0,0.0,14.0,14.0,0.7466666666666667,1.413688888888889,0.0,2.0,29.0,27.0,8.413333333333334,5.884444444444444,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.3333333333333333,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,2.6666666666666665,8.0,9.105,63.59,54.485,28.273299999999995,14.111633333333335,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,2.25333333333e-05,12.0,229.0,217.0,151.95333333333335,61.579466666666654,194.0,2.0,1.6666666666666667,4.0,0.7466666666666667,False,0.0,0.0,0.3333333333333333,BaBi0.32OSb1.68Ti2,0,0,0.0,0,0,0.0,1
F4Ho(11/25)LiY(14/25),0.673,Li1 Y0.56 Ho0.44 F4,Other,1,4.0,0.6973601014620144,0.6710160075881674,0.6668061349669039,0.6666725983333809,0.666666730455055,3.0,67.0,64.0,15.053333333333335,12.088888888888889,9.0,1.0,93.0,92.0,65.70666666666666,36.391111111111115,93.0,6.941,164.93032,157.98932,34.21520493333333,29.380470622222223,18.9984032,53.5,1799.0,1745.5,407.3016666666667,471.73555555555555,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,6.0,4.0,2.5733333333333337,0.9555555555555558,2.0,57.0,192.0,135.0,91.14666666666666,45.52888888888889,57.0,0.98,3.98,3.0,3.0207333333333337,1.279022222222222,3.98,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,1.0,1.0,0.09333333333333334,0.16924444444444445,0.0,0.0,11.0,11.0,0.8066666666666666,1.4950222222222223,0.0,1.0,13.0,12.0,6.066666666666666,2.2613333333333334,7.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,9.0,9.0,0.8400000000000002,1.5232,0.0,0.0,3.0,3.0,0.22,0.4077333333333333,0.0,1.0,9.0,8.0,1.8933333333333335,1.488888888888889,1.0,9.7075,32.365,22.657500000000002,14.511733333325333,6.405644444433778,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,80.5,87.33333333333333,15.0,1.8333333333333333,3.3333333333333335,0.09333333333333334,0.8066666666666666,False,0.0,0.0,0.0,F4Ho0.44LiY0.56,0,0,0.0,0,0,0.0,1
AsCoFeOSm,35.0,Sm1 Fe1 Co1 As1 O1,Iron-based,1,5.0,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,8.0,62.0,54.0,31.2,13.040000000000001,8.0,23.0,87.0,64.0,61.4,19.28,23.0,15.9994,150.36,134.3606,71.211839,33.1431688,15.9994,54.8,1811.0,1756.2,1213.76,513.088,54.8,3.0,16.0,13.0,10.2,4.24,3.0,2.0,6.0,4.0,4.0,0.8,2.0,66.0,198.0,132.0,128.2,29.439999999999998,66.0,1.17,3.44,2.27,2.1,0.5680000000000001,1.17,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.4,1.6799999999999997,0.0,0.0,10.0,10.0,4.6,3.6799999999999997,0.0,0.0,6.0,6.0,1.2,1.92,0.0,6.0,15.0,9.0,9.2,2.3199999999999994,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.2,0.0,0.0,4.0,4.0,1.4,1.6800000000000002,0.0,0.0,8.0,8.0,1.6,2.5599999999999996,0.0,2.0,8.0,6.0,4.0,1.6,2.0,9.105,33.23,24.124999999999996,17.097,8.484399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7318268,0.87819216,0.0,12.0,229.0,217.0,153.4,56.55999999999999,12.0,2.0,1.4,4.6,1.2,False,0.7242401773760752,0.09937057994410184,0.4,AsCoFeOSm,0,0,0.0,1,0,0.0,2
FeSe(57/100)Te(43/100),40.0,Fe1 Te0.43 Se0.57,Iron-based,1,3.0,0.6143695956018657,0.5407117956805662,0.507272356941218,0.501575539095526,0.5001914920467739,26.0,52.0,26.0,33.87,7.87,26.0,55.0,90.0,35.0,72.215,17.215,55.0,55.845,127.6,71.755,77.86009999999999,22.0151,55.845,494.0,1811.0,1317.0,1201.6619,609.3380999999999,1811.0,8.0,16.0,8.0,12.0,4.0,8.0,4.0,5.0,1.0,4.215,0.3375499999999999,4.0,120.0,138.0,18.0,129.87,5.625899999999998,132.0,1.83,2.55,0.7199999999999998,2.09325,0.2632499999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,6.0,10.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,12.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,10.73,34.7633333333,24.033333333299996,20.2263166666595,9.4963166666595,10.73,0.0,0.799,0.799,0.327475,0.327475,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,2.1106628,14.0,229.0,215.0,151.17000000000002,78.1869,229.0,2.0,2.0,8.0,0.0,False,0.0,0.0,0.5,FeSe0.57Te0.43,0,0,0.0,1,0,0.0,1
CuF3K,38.0,K1 Cu1 F3,Other,1,3.0,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,9.0,29.0,20.0,15.0,7.2,9.0,3.0,93.0,90.0,69.2,28.560000000000002,93.0,18.9984032,63.546,44.5475968,31.92790192,15.515398464000004,18.9984032,53.5,1357.77,1304.27,370.96,394.724,53.5,1.0,17.0,16.0,12.6,5.279999999999999,17.0,2.0,4.0,2.0,2.8,0.96,2.0,57.0,203.0,146.0,101.2,53.040000000000006,57.0,0.82,3.98,3.16,2.932,1.2576,3.98,1.0,2.0,1.0,1.6,0.48,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,6.6,2.24,7.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.7075,73.1066666667,63.3991666667,22.659833333339996,20.178733333343995,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,99.8,101.75999999999999,15.0,1.6,3.0,2.0,0.0,True,0.9176189628313963,0.19954527054374666,0.2,CuF3K,0,0,0.0,0,0,0.0,1
BaCo(4/25)Fe(46/25),24.0,Ba1 Fe1.84 Co0.16,Other,1,3.0,0.7000952316173374,0.644659284515946,0.6190428250486529,0.614553117330247,0.6134710794574898,26.0,56.0,30.0,36.053333333333335,13.297777777777776,26.0,9.0,58.0,49.0,39.82666666666667,20.55111111111111,55.0,55.845,137.327,81.482,83.1703704,36.10441973333333,55.845,1000.0,1811.0,811.0,1538.3733333333332,358.9155555555556,1811.0,2.0,9.0,7.0,6.053333333333334,2.702222222222222,8.0,4.0,6.0,2.0,4.666666666666667,0.8888888888888892,4.0,126.0,215.0,89.0,159.34666666666666,37.102222222222224,132.0,0.89,1.88,0.9899999999999999,1.5193333333333332,0.4195555555555556,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.053333333333334,2.702222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.053333333333334,2.702222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6133333333333333,1.7422222222222221,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6133333333333333,1.7422222222222221,4.0,10.245,63.59,53.345000000000006,28.324133333333336,23.51057777777778,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.3771249813333333,0.918083320888889,2.1106628,194.0,229.0,35.0,227.13333333333333,3.5342222222222293,229.0,2.0,0.0,4.053333333333334,0.0,False,0.0,0.0,0.6666666666666666,BaCo0.16Fe1.84,0,0,0.0,0,0,0.0,2
AsFeMg(1/5)O3Sr2Ti(4/5),17.0,Sr2 Mg0.2 Ti0.8 Fe1 As1 O3,Iron-based,1,6.0,0.4949747468305833,0.4184699620208037,0.38504257844718187,0.37811103107834826,0.375646605371907,8.0,38.0,30.0,22.375,11.375,8.0,8.0,87.0,79.0,58.0,28.75,87.0,15.9994,87.62,71.62060000000001,49.644925,26.856725,15.9994,54.8,1941.0,1886.2,862.8499999999999,606.0375,54.8,2.0,16.0,14.0,9.825,5.925000000000001,16.0,2.0,5.0,3.0,3.475,1.1300000000000001,2.0,66.0,195.0,129.0,124.4,45.15,66.0,0.95,3.44,2.49,2.2155,0.9183749999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.875,1.875,4.0,0.0,10.0,10.0,2.2,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,6.075,2.7125000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.125,1.125,2.0,0.0,8.0,8.0,1.3,2.0150000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.425,1.6524999999999999,2.0,9.105,54.23,45.125,23.32625,15.451875,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.2638351033333333,0.4617069241666667,0.0,12.0,229.0,217.0,134.375,91.78125,12.0,2.0,1.875,2.2,0.0,False,0.0,0.0,0.225,AsFeMg0.2O3Sr2Ti0.8,0,0,0.0,1,0,0.0,2
As2Fe(17/10)Rh(3/10)Sr,21.0,Sr1 Fe1.7 As2 Rh0.3,Iron-based,1,4.0,0.5649778756730214,0.48133885467909987,0.4323348407358434,0.41656041219749657,0.4072867393290093,26.0,45.0,19.0,32.339999999999996,4.311200000000001,33.0,8.0,84.0,76.0,57.44,21.435200000000002,84.0,55.845,102.9055,47.060500000000005,72.65427,11.4303036,74.9216,1050.0,2237.0,1187.0,1395.96,383.15199999999993,1090.0,2.0,15.0,13.0,9.66,4.272,15.0,4.0,5.0,1.0,4.26,0.3847999999999999,4.0,119.0,195.0,76.0,140.0,22.24,119.0,0.95,2.28,1.3299999999999998,1.8209999999999997,0.3484000000000002,2.18,1.0,2.0,1.0,1.9400000000000002,0.11279999999999983,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.5200000000000005,2.9616,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.66,4.272,15.0,0.0,1.0,1.0,0.06,0.11279999999999998,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.48,1.7760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.74,1.0959999999999999,3.0,10.73,54.23,43.5,24.1826,12.01896,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.717625352,0.9472654646400003,0.0,166.0,229.0,63.0,202.76,29.407999999999998,166.0,1.9400000000000002,1.2,6.5200000000000005,0.0,False,0.0,0.0,0.4,As2Fe1.7Rh0.3Sr,0,0,0.0,1,0,0.0,2
Co(1/100)Fe(17/10)K(4/5)Se2,5.0,K0.8 Fe1.7 Co0.01 Se2,Iron-based,1,4.0,0.6084485072627231,0.5269809309661897,0.4779286527667795,0.4615113065235115,0.45150453457731154,19.0,34.0,15.0,28.30820399113082,5.048156105427211,34.0,3.0,89.0,86.0,60.86031042128604,24.957596078682013,89.0,39.0983,78.96,39.86169999999999,63.13181196230598,14.038304246291805,78.96,336.53,1811.0,1474.47,965.3223946784922,641.0992040353784,494.0,1.0,16.0,15.0,10.30820399113082,5.048156105427211,16.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,203.0,83.0,139.25942350332593,22.613064832522944,120.0,0.82,2.55,1.73,1.9702439024390244,0.514196095397761,2.55,1.0,2.0,1.0,1.8226164079822615,0.29183730660124585,2.0,0.0,4.0,4.0,1.7738359201773837,1.9744249044989945,4.0,0.0,10.0,10.0,6.711751662971175,2.9176847704780218,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,10.30820399113082,5.048156105427211,16.0,0.0,1.0,1.0,0.17738359201773837,0.29183730660124585,0.0,0.0,2.0,2.0,0.8869179600886918,0.9872124522494973,2.0,0.0,4.0,4.0,1.5144124168514412,1.8804234000816122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5787139689578713,1.073347721987601,2.0,10.245,73.1066666667,62.861666666699996,28.529663710279383,15.814457811590467,25.92,0.0,0.799,0.799,0.3543237250554324,0.3943913746736742,0.799,0.0,2.1106628,2.1106628,0.7990269339246121,0.9921398736092745,0.0,14.0,229.0,215.0,133.57871396895789,106.05650906337726,14.0,1.8226164079822615,1.7738359201773837,6.711751662971175,0.0,False,0.0,0.0,0.37915742793791574,Co0.01Fe1.7K0.8Se2,0,0,0.0,1,0,0.0,2
B3I2,47.0,B3 I2,Other,1,2.0,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,5.0,53.0,48.0,24.2,23.04,5.0,72.0,96.0,24.0,81.6,11.52,72.0,10.811,126.90447,116.09347,57.248388,55.7248656,10.811,386.85,2348.0,1961.15,1563.54,941.3520000000001,2348.0,13.0,17.0,4.0,14.6,1.92,13.0,2.0,5.0,3.0,3.2,1.44,2.0,84.0,139.0,55.0,106.0,26.4,84.0,2.04,2.66,0.6200000000000001,2.2880000000000003,0.2976000000000001,2.04,2.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,4.0,2.6,1.9200000000000004,1.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,8.6,6.719999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.4,1.9200000000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.4,1.9200000000000004,5.0,7.1725,43.015,35.8425,21.5095,17.2044,7.1725,1.062,1.524,0.46199999999999997,1.3392,0.22176,1.524,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,125.2,48.96,166.0,2.0,2.6,4.0,0.0,False,0.09162682579073211,0.021990438189775707,0.0,B3I2,0,0,0.0,0,0,0.0,0
AsCo(1/20)Fe(19/20)NdO,25.0,Nd1 Fe0.95 Co0.05 As1 O1,Iron-based,1,5.0,0.49402682113423757,0.3920805694362387,0.32605837000705096,0.3013587437953115,0.2841548145328842,8.0,60.0,52.0,31.7625,14.7375,8.0,19.0,87.0,68.0,61.2875,24.2125,19.0,15.9994,144.242,128.24259999999998,72.7906024375,36.791197562499995,15.9994,54.8,1811.0,1756.2,1061.9125000000001,503.5562499999999,54.8,3.0,16.0,13.0,10.5125,4.987500000000001,3.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,201.0,135.0,129.425,37.010625000000005,66.0,1.14,3.44,2.3,2.148125,0.661875,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.75,1.75,0.0,0.0,10.0,10.0,4.012499999999999,4.0125,0.0,0.0,4.0,4.0,1.0,1.5,0.0,6.0,15.0,9.0,8.7625,3.1246874999999994,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.25,1.25,0.0,0.0,4.0,4.0,0.9874999999999999,1.48125,0.0,0.0,10.0,10.0,2.5,3.75,0.0,2.0,10.0,8.0,4.737500000000001,2.6312500000000005,2.0,9.105,34.81,25.705000000000002,19.198937500000003,9.2935625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5206383050000001,0.7809574575,0.0,12.0,229.0,217.0,149.8125,68.90625,12.0,2.0,1.75,4.012499999999999,1.0,False,0.0,0.0,0.25,AsCo0.05Fe0.95NdO,0,0,0.0,1,0,0.0,2
Mg(1/5)Ti(4/5),39.0,Mg0.2 Ti0.8,Other,1,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,12.0,22.0,10.0,20.0,3.2,22.0,43.0,68.0,25.0,48.0,8.0,43.0,24.305,47.867,23.561999999999998,43.1546,7.539839999999997,47.867,923.0,1941.0,1018.0,1737.4,325.76,1941.0,2.0,4.0,2.0,3.6,0.64,4.0,3.0,4.0,1.0,3.8000000000000003,0.31999999999999984,4.0,141.0,160.0,19.0,156.2,6.080000000000007,160.0,1.31,1.54,0.22999999999999998,1.4940000000000002,0.07359999999999989,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.6,0.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.4,2.56,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.4,2.56,8.0,16.69,22.89,6.199999999999999,17.930000000000003,1.9840000000000013,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.802666666664e-05,7.210666666656001e-06,2.25333333333e-05,194.0,194.0,0.0,194.00000000000003,2.842170943040401e-14,194.0,2.0,0.0,1.6,0.0,False,0.0,0.0,0.8,Mg0.2Ti0.8,0,0,0.0,0,0,0.0,1
F(11/100)FeLaO(89/100),28.0,La1 Fe1 O0.89 F0.11,Other,1,4.0,0.5581915242797743,0.4645196154020603,0.4022288183893598,0.3786857368910257,0.3624716913758246,8.0,57.0,49.0,30.37,17.753333333333334,26.0,13.0,93.0,80.0,51.88666666666666,25.924444444444447,13.0,15.9994,138.90547,122.90607000000001,70.35992011733333,45.697033255111116,55.845,53.5,1811.0,1757.5,1019.5523333333334,643.2635555555556,1193.0,3.0,17.0,14.0,9.036666666666667,4.715555555555556,3.0,2.0,6.0,4.0,4.0,1.3333333333333333,4.0,57.0,207.0,150.0,134.67,48.22,132.0,1.1,3.98,2.88,2.1431333333333336,0.9041777777777779,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,1.37,1.8266666666666669,0.0,0.0,6.0,6.0,2.3333333333333335,2.444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.703333333333333,1.8022222222222224,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.63,0.8400000000000002,0.0,0.0,9.0,9.0,4.333333333333333,3.1111111111111107,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,4.963333333333333,2.6911111111111112,4.0,9.105,36.8975,27.7925,18.932925,11.976383333333336,10.73,0.0,1.97,1.97,0.07223333333333333,0.13916955555555555,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,12.0,229.0,217.0,145.10999999999999,88.52,194.0,2.0,1.37,2.3333333333333335,0.0,False,0.0,0.0,0.3333333333333333,F0.11FeLaO0.89,0,0,0.0,0,0,0.0,2
As2Fe2Rb(4/5),31.0,Rb0.8 Fe2 As2,Iron-based,1,3.0,0.6123724356957946,0.5305080633680744,0.4791134252047966,0.4600911159798029,0.4465746173264066,26.0,37.0,11.0,30.75,3.9583333333333335,26.0,4.0,84.0,80.0,58.583333333333336,21.180555555555557,55.0,55.845,85.4678,29.622799999999998,68.73071666666667,10.73809722222222,55.845,312.46,1811.0,1498.54,1260.8266666666666,458.47777777777776,1090.0,1.0,15.0,14.0,9.75,4.375,8.0,4.0,5.0,1.0,4.166666666666667,0.277777777777778,4.0,119.0,220.0,101.0,141.25,26.25,119.0,0.82,2.18,1.3600000000000003,1.8075,0.3291666666666667,1.83,1.0,2.0,1.0,1.8333333333333335,0.27777777777777773,2.0,0.0,3.0,3.0,1.25,1.4583333333333335,0.0,0.0,10.0,10.0,6.666666666666667,2.777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,9.75,4.375,8.0,0.0,1.0,1.0,0.16666666666666669,0.27777777777777785,0.0,0.0,3.0,3.0,1.25,1.4583333333333335,0.0,0.0,4.0,4.0,1.6666666666666667,1.9444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0833333333333335,0.763888888888889,3.0,10.73,90.7225,79.99249999999999,28.830833333333334,20.630555555555556,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8794428333333334,1.026016638888889,0.0,166.0,229.0,63.0,202.75000000000003,30.624999999999996,166.0,1.8333333333333335,1.25,6.666666666666667,0.0,False,0.0,0.0,0.4166666666666667,As2Fe2Rb0.8,0,0,0.0,1,0,0.0,1
